	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all
09008437acd7874aa9de2e4babbca025	0.561975206612	0.557705181671	0.625756198347	0.66122298538	0.576975206612	0.641755507564	0.565661157025	0.620298345414
1c217f6e8d2322b785f18bb36e5e892c	0.576334710744	0.562468864656	0.625966942149	0.639313691184	0.575845730028	0.697622434755	0.584566115702	0.621726916843
37052ba8db8cd0c1f3ab27bc0e258508	0.593111570248	0.828955929116	0.685524793388	0.682518887323	0.843449035813	0.815070958453	0.722148760331	0.771558246934
eb71bdc317df5a5b16f1ca3e0916bb9c	0.515925619835	0.397304591327	0.599409090909	0.75020142034	0.63467768595	0.653741887198	0.344462809917	0.584653102731
9363f4031cbe7bbef8bbf70efd3fb4dd	0.580053719008	0.818344643952	0.672871900826	0.699282698313	0.838385674931	0.814686742996	0.718884297521	0.767006529651
a295a5cb9d5bd2cd893574ce7341faf7	0.486460743802	0.823127826586	0.694082644628	0.678245003649	0.889685950413	0.787971628045	0.649338842975	0.761933740098
dafc88eb350458e7eb08cf62fc86ed16	0.487524793388	0.837020007873	0.695326446281	0.665102159837	0.871305785124	0.80081785045	0.613636363636	0.756728751873
1abc5284126847e8751001b5a04cde2c	0.766154958678	0.938803419672	0.812863636364	0.652617031416	0.939261707989	0.805888351844	0.689008264463	0.853240587822
e9e00ebbf0588c59da3c81f2f985b896	0.511148760331	0.773310166797	0.723504132231	0.656408859296	0.891162534435	0.82605752091	0.693760330579	0.763612334465
f0be5203da515ffb6e1e1080977accae	0.609378099174	0.896038642536	0.750371900826	0.688682203093	0.811812672176	0.844378456511	0.562603305785	0.782630210723
308fe49791c827fb3ee2fb2aef8d4504	0.667466942149	0.989911310369	0.875923553719	0.7591798553	0.951349862259	0.889157411216	0.56541322314	0.865651435912
2e57abaac9a0d6284638c741949ce569	0.655789256198	0.988867795631	0.845681818182	0.758468485582	0.956369146006	0.889905845788	0.553388429752	0.860437960669
090d9108921e72c5a466173f5b46a0a7	0.654630165289	0.987240425401	0.859642561983	0.762729572198	0.955922865014	0.890931372549	0.551652892562	0.862382787412
15e151085972670ea04c0bd6b4c7011c	0.650454545455	0.989577918134	0.843772727273	0.739846801902	0.957531680441	0.876184069199	0.583429752066	0.856963559348
e62fb6b4c5979527ca8fdec9213b3e4a	0.827876033058	0.951751359404	0.854733471074	0.731056157084	0.855564738292	0.938167020888	0.488099173554	0.858602012417
7294a2dba71454634d668a061cdbe2c2	0.707012396694	0.939496557018	0.793568181818	0.717835831092	0.893272727273	0.900252525253	0.681859504132	0.839962917087
3d8cd9f289dea7ab18ea5d0c569af26e	0.835592975207	0.952560681134	0.83973553719	0.733530054754	0.866110192837	0.927261872115	0.460785123967	0.858105330764
966e6388b38bf22dc8e5614c2fac7222	0.794768595041	0.929993695031	0.860888429752	0.662194628569	0.873746556474	0.941557829425	0.451859504132	0.841342095605
6f17f727944e284c921c14460b4e52eb	0.75195661157	0.958359891642	0.891719008264	0.783248552833	0.933190082645	0.874382969971	0.730743801653	0.878222772731
74ebef7fbde92bb68ce0824d6b630bfa	0.641099173554	0.676790501684	0.842975206612	0.483002509423	0.84591184573	0.704202660085	0.615	0.727850185032
7493cc16ee0a33c2d698ab6d18e72cba	0.780506198347	0.965749050803	0.895128099174	0.768715328808	0.943123966942	0.90102952603	0.710082644628	0.88297542588
524e7d1a4b5c55c62f71aaf50658cad4	0.764805785124	0.946677604877	0.865466942149	0.697991928523	0.887785123967	0.91719799808	0.699008264463	0.851492873964
1b53265cfbcdf64cdc866cd983f89468	0.569425619835	0.814734817588	0.755276859504	0.643539519244	0.873812672176	0.816260740893	0.641074380165	0.757287595192
3d8cd9f289dea7ab18ea5d0c569af26e	0.829194214876	0.950250601309	0.843026859504	0.724877144923	0.870672176309	0.929581447964	0.45194214876	0.855003058385
38f2497c5469a2ba98f99a3694edf7e7	0.825047520661	0.959936331056	0.884987603306	0.676941036895	0.908818181818	0.909470839618	0.629772727273	0.865941294308
a33b431ab88bdfbe9dd5a5c451a7aa09	0.824590909091	0.949156648794	0.854326446281	0.704128050548	0.878606060606	0.927386135107	0.545	0.859295424657
92dd8fc950d9bd403653ab5b65afa938	0.674309917355	0.920982416493	0.773650826446	0.724953860612	0.908862258953	0.941846348096	0.62458677686	0.835640578646
f1c9a5b18b482db38d1f6a016c89dcc1	0.794208677686	0.909213429012	0.850938016529	0.678319386541	0.877360881543	0.934670517391	0.488078512397	0.838426002386
09008437acd7874aa9de2e4babbca025	0.554128099174	0.519023547293	0.615297520661	0.648890755126	0.605961432507	0.642219708396	0.610371900826	0.616270376487
8d4b31ffd0abff9f04a51df441ef0238	0.727886363636	0.960857079354	0.817599173554	0.66925963695	0.925261707989	0.891425567896	0.575	0.838467443496
e41411bfccadd978b53df11a6dfbc2fe	0.612092975207	0.925376789432	0.661305785124	0.713225358168	0.885878787879	0.915346907994	0.548760330579	0.803673502156
3e1eafe47e268fc9b4407d9f9c18f336	0.830425619835	0.949328078075	0.827896694215	0.701041093882	0.862242424242	0.933167935006	0.475268595041	0.85085581246
1c217f6e8d2322b785f18bb36e5e892c	0.560882231405	0.569546645725	0.614801652893	0.654987786143	0.596820936639	0.697122526167	0.595289256198	0.632070679267
563446a33a38a1b75e462e84f085a3ce	0.72755785124	0.996410486798	0.850958677686	0.750489754023	0.925556473829	0.920850187394	0.629256198347	0.87013273389
5e2e859275c01bf31053faa8695f6fb6	0.781989669421	0.957470106125	0.885469008264	0.715728315821	0.867889807163	0.930441290735	0.544958677686	0.851452350369
a68b835028ef22df3059e9d0f6046e80	0.841657024793	0.946684606015	0.846954545455	0.730807647574	0.867426997245	0.938241293021	0.47367768595	0.853945698382
3b624927c60f89773c58b7c11ec7b1cf	0.680123966942	0.876166182569	0.79783677686	0.530749794214	0.94703030303	0.885398098633	0.547727272727	0.80233171239
69982504ca5915a9fc4b436267297d29	0.717648760331	0.992004404209	0.756617768595	0.784537856293	0.944090909091	0.828421374377	0.598429752066	0.864746001162
effb83a4624018a9695ae7f324197053	0.785648760331	0.958340761771	0.895623966942	0.699087543198	0.854096418733	0.921882855706	0.541983471074	0.848366822644
8a2bd7267a2e6b3e2e68e0320e98c935	0.833938016529	0.957923553092	0.847280991736	0.72309208882	0.871977961433	0.934142042598	0.467871900826	0.860641954919
f67615a5da4eee59f72a5ec69b613267	0.497638429752	0.631539063196	0.670731404959	0.619617987863	0.67241322314	0.692194855798	0.560888429752	0.657579747377
1b174bdb69aeb94fb69b35b5df001086	0.699493801653	0.889143852488	0.751475206612	0.565504167375	0.94705785124	0.885475227387	0.586487603306	0.802081077775
48bfa152598d73e24f2e4598c5d8686e	0.69519214876	0.992827284481	0.848233471074	0.701959949212	0.92958677686	0.919051944787	0.641570247934	0.855078294645
3d8cd9f289dea7ab18ea5d0c569af26e	0.838024793388	0.949838766743	0.848299586777	0.679007095035	0.873460055096	0.928357386078	0.457479338843	0.85206028076
3d8cd9f289dea7ab18ea5d0c569af26e	0.829840909091	0.956826124659	0.839078512397	0.723868276963	0.862622589532	0.93001422597	0.477355371901	0.857887956082
3d8cd9f289dea7ab18ea5d0c569af26e	0.832334710744	0.95057497095	0.838758264463	0.699686605414	0.867597796143	0.934864767585	0.463636363636	0.853560877145
e41411bfccadd978b53df11a6dfbc2fe	0.599933884298	0.918201904546	0.652148760331	0.725307579257	0.889217630854	0.917843594314	0.617685950413	0.804952977337
49cbe71cac96f38453fa901e68c08994	0.447326446281	0.732010525768	0.601975206612	0.728572561644	0.814831955923	0.769486436766	0.520330578512	0.72208199529
832aafc29ac55f1bfb20984c82725857	0.692590909091	0.704337491155	0.569041322314	0.777780677111	0.592958677686	0.593404348919	0.69020661157	0.694781937181
8df3bea4b7f335eb69f7c87e1c163d90	0.713582644628	0.995311406688	0.853134297521	0.672183297841	0.929977961433	0.919848941908	0.631611570248	0.852299752271
a44f7f114151204a880bb6d4cb703887	0.835983471074	0.950993979218	0.846826446281	0.690724933265	0.885490358127	0.932240961653	0.542272727273	0.858493133927
1c217f6e8d2322b785f18bb36e5e892c	0.58879338843	0.545042267154	0.630900826446	0.669033988849	0.60305785124	0.651743681155	0.577066115702	0.626132366884
85f2ffba022c7104e43e3730bc822c6a	0.421892561983	0.663114739388	0.576247933884	0.699705034509	0.426652892562	0.740798825358	0.425371900826	0.609174312628
dd98c0ba21b178d961da14f0a6a19600	0.772080578512	0.958448934289	0.884136363636	0.783020805215	0.941592286501	0.88883746972	0.714297520661	0.880426109429
cf21c9de18fb26b058dac5147f92c107	0.757495867769	0.951748302569	0.865723140496	0.712519920418	0.926515151515	0.880426150647	0.669710743802	0.864271645717
1c217f6e8d2322b785f18bb36e5e892c	0.558305785124	0.548462175315	0.617256198347	0.639501048092	0.607415977961	0.676584853055	0.610785123967	0.624985854971
6f57c12cb7e070007facf22e4b12a285	0.347297520661	0.604774993275	0.746628099174	0.736530697939	0.865680440771	0.763237579414	0.349256198347	0.679056641282
392e7bbac443f73730ae0c51a82c19fa	0.568487603306	0.523043556547	0.625161157025	0.636443851248	0.609024793388	0.659592245989	0.580826446281	0.618001575068
de91c891c49a291d70cfb7ca3c758c9b	0.802727272727	0.959045436204	0.860590909091	0.738450156464	0.88461707989	0.920593091549	0.729132231405	0.864315533535
66269761310501f2b3b780f7dcb81a98	0.552520661157	0.97211202551	0.781440082645	0.716863921298	0.947641873278	0.894416449564	0.644359504132	0.847769596599
25dba2d929e1561060700ad8b1de75b1	0.739136363636	0.964487736569	0.885392561983	0.717843995881	0.949680440771	0.879150669592	0.635826446281	0.863717084136
1019441f7481d048ead91216431bf072	0.751190082645	0.945342803343	0.893603305785	0.652466999257	0.898181818182	0.937588555236	0.657685950413	0.849509817414
bb54183673d63157f532cf06a28ddfdc	0.73870661157	0.765185271814	0.706363636364	0.575726682863	0.858079889807	0.656572798117	0.558140495868	0.753166116157
179f1994bed98e74c69b97365e875ac2	0.781855371901	0.928660668433	0.860673553719	0.737942606534	0.898468319559	0.904587446867	0.707644628099	0.850675979448
910811b3cd05c9eba7cb893042686d8f	0.618053719008	0.991474388455	0.87001446281	0.788873192499	0.979261707989	0.90896950272	0.537727272727	0.867868688259
c1e56a10974f4237d9e1d52e8bbaa48c	0.751394628099	0.963096309631	0.894159090909	0.722027300388	0.948876033058	0.858990070387	0.672892561983	0.867627993394
a59c828268ea2b0f2db6e21a42de5b71	0.706299586777	0.940804241467	0.866188016529	0.64846242031	0.911250688705	0.771117567073	0.501115702479	0.834865583999
6103062ef976eeded6aa43f892f124e3	0.706045454545	0.889716663932	0.807776859504	0.702440638653	0.937366391185	0.829106963298	0.658966942149	0.816592883139
7b4a4ddef2df7f75f15b7ab672fa28e3	0.717318181818	0.97164292459	0.771679752066	0.667532967417	0.961702479339	0.83796391517	0.626694214876	0.844669312169
66269761310501f2b3b780f7dcb81a98	0.580227272727	0.974165799577	0.837603305785	0.717896683763	0.951212121212	0.894923499703	0.673595041322	0.860402865706
1c217f6e8d2322b785f18bb36e5e892c	0.56530785124	0.534235221287	0.597024793388	0.656187610183	0.620661157025	0.64048145482	0.544917355372	0.616119445209
a939d67ba14cd998b30a18bd30f65e12	0.758876033058	0.951594770564	0.88067768595	0.797385801266	0.945432506887	0.858628707893	0.760123966942	0.878956937945
5677cd74106534fbb02482e5c51ad5ff	0.587338842975	0.973502022639	0.838704545455	0.729047085837	0.942374655647	0.885510935143	0.685888429752	0.859425406001
3bb15abe4d6aeccd6c8dd32c614d6fd6	0.600611570248	0.889525710349	0.621964876033	0.718182484695	0.807625344353	0.576344611271	0.467107438017	0.757623558736
b0f71e55f24d733e521056dc2f57f040	0.6725	0.805167145768	0.768132231405	0.640705237795	0.893603305785	0.797429898533	0.483140495868	0.751265024314
2267d70372381906e29bf33e15ca0e8c	0.572371900826	0.975444049664	0.791305785124	0.729667809737	0.936358126722	0.877789489922	0.659752066116	0.850738064654
45938b0307d26920ba027565b8d2308d	0.58652892562	0.921771523669	0.630855371901	0.700128037218	0.826325068871	0.562208624709	0.454421487603	0.764644462795
c23660d4e6e0c7acf93cf54c4e432b34	0.58402892562	0.986763460527	0.822026859504	0.822808154125	0.955526170799	0.881164587047	0.658884297521	0.860467779919
c0fe3ce1344a0fc94b06af9f522545c3	0.670119834711	0.811884516125	0.772574380165	0.627383368492	0.881393939394	0.800146544632	0.505537190083	0.750270972872
cfed6c1cac838995c4465ca04a74c58f	0.578826446281	0.991968757568	0.830725206612	0.796104162709	0.969592286501	0.885698043786	0.663223140496	0.860166911337
d849da1e6bb8244d80e779e302b438e2	0.54766322314	0.975137380083	0.792272727273	0.759290496519	0.938892561983	0.872191942045	0.682107438017	0.850070725143
49cbe71cac96f38453fa901e68c08994	0.452196280992	0.720449329113	0.594512396694	0.715129253605	0.77779338843	0.772551590566	0.526570247934	0.714677416888
91671e1a97f5fdde50102a8c02435012	0.601814049587	0.960421702227	0.634210743802	0.662566476377	0.886	0.791261026555	0.604008264463	0.802195996575
bdf323bf5d5ac21ae08e571f55cd87c9	0.594595041322	0.992595704575	0.885115702479	0.794606407193	0.976115702479	0.868945392842	0.673925619835	0.869865125241
c2d2ca20b7c9ee20fbf064abc4f20e0d	0.590797520661	0.630347711042	0.64004338843	0.71727236069	0.799236914601	0.676767676768	0.504958677686	0.708826497844
dc90474aec1a543ad9d7890c63f3b038	0.580966942149	0.953520724553	0.710723140496	0.645068467586	0.864330578512	0.790106951872	0.632066115702	0.800490870722
3ea83ff0966b20d2ec8ab6ae96166778	0.582533057851	0.958460200205	0.742690082645	0.660067884387	0.931796143251	0.835958567576	0.595950413223	0.812623023519
f858ea101d29e3372c78a3cff983020c	0.68420661157	0.889475494438	0.715665289256	0.730625522796	0.949421487603	0.900402497829	0.533636363636	0.80482773649
